created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Sep 04 01:34:40 +0000 2023;1698509852627132773;"Udah pergi ke 3 indomaret mencari sosis keju tp semuanya kosong😭😭";0;0;0;0;in;1926985333;1698509852627132773;lilieamalie;https://twitter.com/lilieamalie/status/1698509852627132773
Sun Sep 03 17:45:28 +0000 2023;1698391777219363175;"okeh besok w harus coba sosis keju indomaret";0;0;0;0;in;1571541818105528320;1698391777219363175;mi8night;https://twitter.com/mi8night/status/1698391777219363175
Sun Sep 03 14:44:44 +0000 2023;1698346292534231545;"@trustsalma_ Beli sosis yg merk elprimo go, itu mirip bgt sama sosis keju Indomaret";0;1;0;1;in;1552695751687667712;1698345961012199686;Oncorhynchus__;https://twitter.com/Oncorhynchus__/status/1698346292534231545
Sun Sep 03 13:56:21 +0000 2023;1698334117623148568;"@miliikpribadii bisa beli sosis keju indomaret   #NyomanPaulXNewWest  #NyomanPaul";0;0;0;0;in;1694487415946371072;1698333121010450927;jawabatak___;https://twitter.com/jawabatak___/status/1698334117623148568
Sun Sep 03 13:42:20 +0000 2023;1698330588506374372;"I NEED TO KNOW SOSIS KEJU INDOMARET MERK NYA APA, ENAK BGT ANJRIT";0;4;0;2;in;1355730364665262081;1698330588506374372;jupcter;https://twitter.com/jupcter/status/1698330588506374372
Sun Sep 03 13:07:12 +0000 2023;1698321747404349619;"@tanyakanrl daifuku mochi, sama sosis keju Indomaret";0;0;0;0;in;1679303393049968641;1698287220233511233;londonbriwdge;https://twitter.com/londonbriwdge/status/1698321747404349619
Sun Sep 03 12:27:43 +0000 2023;1698311809340702808;"Indomaret pati yg ada sosis keju dimana ya?";0;0;0;0;in;730246754289864705;1698311809340702808;itskhrnda;https://twitter.com/itskhrnda/status/1698311809340702808
Sun Sep 03 11:22:58 +0000 2023;1698295515765735883;"@omqga Gara gara sosis keju viral ntuh gue jadi tukeran nomer ama mba mba indomaret";0;0;0;0;in;1556253940815384577;1698158009988600109;touslesmatz;https://twitter.com/touslesmatz/status/1698295515765735883
Sun Sep 03 10:53:22 +0000 2023;1698288066677576095;"-ness info keberadaan sosis keju indomaret di sekitar unnes dong";0;1;0;0;in;1187284958370398209;1698288066677576095;unnesmenfess;https://twitter.com/unnesmenfess/status/1698288066677576095
Sun Sep 03 10:33:55 +0000 2023;1698283171048214831;"woi ternyata sosis keju indomaret enak yh,, cuma agaknya keasinan dikit";0;1;0;0;in;1675278378855976960;1698283171048214831;lazyneess;https://twitter.com/lazyneess/status/1698283171048214831
Sun Sep 03 08:25:46 +0000 2023;1698250924119240897;"2 jam nyari sosis Indomaret yang keju adanya yang roll !! 😵‍💫😒 ⭐⭐⭐⭐ Rasanya seperti sosis pada umumnya 😌 https://t.co/MSHF0Qy4Kz";0;0;0;1;in;969988946431062016;1698250924119240897;nizzyTwT;https://twitter.com/nizzyTwT/status/1698250924119240897
Sun Sep 03 07:25:17 +0000 2023;1698235699307393301;"@sintakayaknyaa Sosis keju indomaret 👍🏻";0;0;0;0;in;239179538;1698182800468537351;yowityuls;https://twitter.com/yowityuls/status/1698235699307393301
Sun Sep 03 06:27:04 +0000 2023;1698221051078115704;"Tiap ke indomaret nyari sosis keju tapi gapernah dapet🥲";0;0;0;0;in;1016481827295395840;1698221051078115704;Sitsept;https://twitter.com/Sitsept/status/1698221051078115704
Sun Sep 03 06:04:53 +0000 2023;1698215467918540907;"Indomaret mana lagi yang harus kuterjuni untuk dapet sosis keju, aku cape bayar parkir🫨";0;0;0;0;in;1468650819859873796;1698215467918540907;yourJaelly;https://twitter.com/yourJaelly/status/1698215467918540907
Sun Sep 03 05:45:11 +0000 2023;1698210508497899897;"sosis keju indomaret beneran crunchy dan semuncrat itu kejunya";0;1;0;0;in;155165496;1698210508497899897;helminr;https://twitter.com/helminr/status/1698210508497899897
Sun Sep 03 05:17:54 +0000 2023;1698203642812367015;"Sosis indomaret yg keju tuh dia pake merk apa yaaa enak beet";0;0;0;0;in;1473545648670527488;1698203642812367015;Yupijae1509;https://twitter.com/Yupijae1509/status/1698203642812367015
Sun Sep 03 04:30:13 +0000 2023;1698191645802725811;"@lovingyouuuubae nitip sosis keju indomaret ada ga lop?";0;1;0;0;in;1575294270613114880;1698191467511263262;chitayaash;https://twitter.com/chitayaash/status/1698191645802725811
Sun Sep 03 02:07:55 +0000 2023;1698155831882334253;"gua klarifikasi ya disini 1. gua ga tiap hari jajan sosisnya😡😡😡 2. sosis kanzler single keju nomor 1, sosis indomaret nomor 2 3. mang knp kl burung makan sosis?!";0;2;0;67;in;1655792837898948609;1698155831882334253;miliikpribadii;https://twitter.com/miliikpribadii/status/1698155831882334253
Sun Sep 03 01:51:09 +0000 2023;1698151613129781346;"@asaasashay kanzler single keju nomor 1 soalnya bisa nanti makannya, baru nomor 2 nya sosis indomaret";1;2;0;4;in;1655792837898948609;1698151007002435990;miliikpribadii;https://twitter.com/miliikpribadii/status/1698151613129781346
Sat Sep 02 18:19:08 +0000 2023;1698037861596213372;"@recehtapisayng Kagett kirain ada sosis indomaret keju viral yg ampe moncrot2 kejunya pdhl kan lagi sold out dimane2";0;0;0;1;in;1664890691774980097;1697959043166589188;robloxyy7864350;https://twitter.com/robloxyy7864350/status/1698037861596213372
Sat Sep 02 16:06:57 +0000 2023;1698004595363222002;"@virghiindriarst @discountfess @silviaardhana4 Ga pengin. Penginnya sosis keju indomaret";0;0;0;0;in;2264497056;1697846840543346709;serpihandebuuu;https://twitter.com/serpihandebuuu/status/1698004595363222002
Sat Sep 02 15:53:03 +0000 2023;1698001098181947806;"indomaret lg hepi hepinya pada beli sosis keju nya idm, eh ada yg spill merk auto pd beli di syopie😫😭🤣😅";0;0;0;0;in;173071284;1698001098181947806;oxanapavlastas;https://twitter.com/oxanapavlastas/status/1698001098181947806
Sat Sep 02 15:40:46 +0000 2023;1697998004404486374;"Muterin gkb, pps, pongangan demi cari sosis keju indomaret tapi kosong semuaaa😭😤";0;1;0;1;in;1161948037582733313;1697998004404486374;Faisstll;https://twitter.com/Faisstll/status/1697998004404486374
Sat Sep 02 15:33:59 +0000 2023;1697996299055124932;"beli sosis keju indomaret tapi abis mulu";0;0;0;0;in;4808044146;1697996299055124932;bitterxugqqr;https://twitter.com/bitterxugqqr/status/1697996299055124932
Sat Sep 02 13:53:14 +0000 2023;1697970944818774502;"Siapa si yg viralin sosis keju Indomaret su, mau beli ga ada semua";0;1;0;0;in;1477164303752962050;1697970944818774502;haecrj;https://twitter.com/haecrj/status/1697970944818774502
Sat Sep 02 11:23:29 +0000 2023;1697933259861119070;"Penasaran bgt sosis keju indomaret. Wey di kra sama solo yg indomaretnya ada sosis itu dimana 😭";0;1;0;1;in;1475256926585843717;1697933259861119070;dinarikahart;https://twitter.com/dinarikahart/status/1697933259861119070
Sat Sep 02 11:15:34 +0000 2023;1697931266128257508;"plss sosis keju indomaret knp sold terus sihh dmn mn hfttt";0;0;0;0;in;1107585395124891648;1697931266128257508;nyctophilia008;https://twitter.com/nyctophilia008/status/1697931266128257508
Sat Sep 02 09:42:03 +0000 2023;1697907733587222612;"anjg beneran abis sosis keju indomaret dimana mana";0;0;0;0;in;1296618398378409985;1697907733587222612;realityclubp;https://twitter.com/realityclubp/status/1697907733587222612
Sat Sep 02 07:56:07 +0000 2023;1697881071617286641;"indomaret disini ngga ada sosis keju lemper spicy tuna/chicken mayo juga ga ada 😐";0;0;0;0;in;1265649945450700807;1697881071617286641;WinterwithYu_;https://twitter.com/WinterwithYu_/status/1697881071617286641
Sat Sep 02 07:03:44 +0000 2023;1697867889184043260;"plis banget @Indomaret bikin sign “Sosis Keju Habis” di depan toko biar ga ketipu terus  udah 2 hari nyari berasa bbm langka 😭";0;0;0;0;in;1376166990;1697867889184043260;adydestagre;https://twitter.com/adydestagre/status/1697867889184043260
Sat Sep 02 06:48:50 +0000 2023;1697864138607964402;"nyari sosis indomaret yg keju pada abis, jadi beli yg ori aja deh😌";0;0;0;0;in;1401395299252248576;1697864138607964402;yknsa02;https://twitter.com/yknsa02/status/1697864138607964402
Sat Sep 02 05:04:59 +0000 2023;1697838005917212799;"SP YG BIKIN SOSIS KEJU INDOMARET VIRAL😡😡😡😡 jadi kosong mulu anjer😭";0;0;0;5;in;1456660731600900098;1697838005917212799;nachrmingly;https://twitter.com/nachrmingly/status/1697838005917212799
Fri Sep 01 19:40:49 +0000 2023;1697696030027067746;"kangen sarapan sosis keju indomaret sebelum kerja, kmudian di kantor disuruh beli mcflurry sama pak bos. skrg aku sdih hanya bisa menikmati pensiun [usiaku 70 thun]";0;0;0;0;in;1033351577204011008;1697695273869512845;jealousbing;https://twitter.com/jealousbing/status/1697696030027067746
Fri Sep 01 19:37:49 +0000 2023;1697695273869512845;"sp si yg bikin viral sosis keju indomaret?? gue mau beli keabisan mulu hdh 😵‍💫 tu makananku sejak sekolah, sehari sj tdk makan sosis indomaret rasanya aku akan meninggal.... 😢😢😢😢😢";0;1;0;0;in;1033351577204011008;1697695273869512845;jealousbing;https://twitter.com/jealousbing/status/1697695273869512845
Fri Sep 01 16:18:30 +0000 2023;1697645111965106452;"kenapa sosis indomaret baru viral sekarang deh wkwk tp emg seenak itu sosis keju nya😂";0;0;0;0;in;1334100642642554881;1697645111965106452;tea9uk;https://twitter.com/tea9uk/status/1697645111965106452
Fri Sep 01 15:25:17 +0000 2023;1697631722886898004;"Mau nya nyari sosis keju indomaret yang lagi viral, tapi gnemu https://t.co/85kom0Hqki";0;0;0;2;in;1172177590259339264;1697631722886898004;yourprettybee;https://twitter.com/yourprettybee/status/1697631722886898004
Fri Sep 01 12:33:30 +0000 2023;1697588492052877745;"pgn sosis indomaret yg keju tp abis😭😭";0;0;0;0;in;1248330234;1697588492052877745;macarounst;https://twitter.com/macarounst/status/1697588492052877745
Fri Sep 01 12:32:48 +0000 2023;1697588316382941561;"@jogmfs Kalau sosis keju emang agak susah di Jogja kota. Tapi kalo yang ori di indomaret belakang MAN 1 Yk ada";0;0;0;0;in;1248564560677629952;1697585903408185485;sentelepatia;https://twitter.com/sentelepatia/status/1697588316382941561
Fri Sep 01 12:30:45 +0000 2023;1697587797883027632;"Sosis keju indomaret emg enakkk anjir";0;0;0;0;in;1050556442854354944;1697587797883027632;dwippolar;https://twitter.com/dwippolar/status/1697587797883027632
Fri Sep 01 12:23:13 +0000 2023;1697585903408185485;"Jog spill dong yang ada sosis keju, di indomaret fresh mana, udah beberapa di cari pasti sold out";0;1;0;0;in;420821783;1697585903408185485;jogmfs;https://twitter.com/jogmfs/status/1697585903408185485
Fri Sep 01 10:36:37 +0000 2023;1697559077407305943;"Sosis Indomaret enak yg keju 9/10, tapi kalau ada pilihan saus yg kayak saus keju richeese bakalan lebih asoy ga si? @YummyChoice_id @Indomaret @KontakIndomaret";0;0;0;0;in;1132974422623522817;1697559077407305943;ttsmlll;https://twitter.com/ttsmlll/status/1697559077407305943
Fri Sep 01 09:50:09 +0000 2023;1697547381439627759;"beneran kan kosong sosis Indomaret yg dalemnya ada keju 😀😀 sebelum viral ada mulu bjir";0;0;0;0;in;1109771301038653440;1697547381439627759;dowoonesia;https://twitter.com/dowoonesia/status/1697547381439627759
Fri Sep 01 08:56:03 +0000 2023;1697533766548455815;"asli gak boong sosis keju Indomaret emang enak bangettt cuy✨✨✨🤤";0;1;0;1;in;767071554;1697533766548455815;safhereee;https://twitter.com/safhereee/status/1697533766548455815
Fri Sep 01 07:45:31 +0000 2023;1697516015666774352;"-ness aku lagi perjalanan ke Demak, trs mampir Indomart iseng beli sosis keju yg viral itu ternyata emg enak bgt anjer nangissss, di Unnes belinya dimana yakkk, Indomaret yg mana pls pls🥺🥺😩";0;2;0;1;in;1187284958370398209;1697516015666774352;unnesmenfess;https://twitter.com/unnesmenfess/status/1697516015666774352
Fri Sep 01 06:41:35 +0000 2023;1697499926949941694;"@caratstalk sosis keju indomaret";0;0;0;0;in;1116311518923165696;1697177904965447808;wonwoodepok;https://twitter.com/wonwoodepok/status/1697499926949941694
Fri Sep 01 06:34:45 +0000 2023;1697498208002584708;"@orgkokgini Kaya sosis keju Indomaret 😂";0;0;0;0;in;1433058503212429314;1697250444631068909;Rizkieka3i;https://twitter.com/Rizkieka3i/status/1697498208002584708
Fri Sep 01 05:30:43 +0000 2023;1697482092844880361;"ngeliat sosis keju indomaret viral di tiktok jd pengen nyobain😩🤤";0;2;0;0;in;1227510214724739072;1697482092844880361;jejeno888;https://twitter.com/jejeno888/status/1697482092844880361
Fri Sep 01 04:36:55 +0000 2023;1697468556471099654;"nyobain yg lagi viral di tiktok, sosis indomaret yang keju dan mi gaga  enakkkk ternyata wkwkwkwk https://t.co/AbOwdsOADS";0;0;0;0;in;1499249505585475587;1697468556471099654;110303knock;https://twitter.com/110303knock/status/1697468556471099654
Fri Sep 01 03:51:12 +0000 2023;1697457051256115286;"KENAPASIH SEMUA SOSIS BAKAR KEJU DI INDOMARET POINT KOSONG";0;0;0;0;in;1079831897482584065;1697457051256115286;whererdavocados;https://twitter.com/whererdavocados/status/1697457051256115286
Fri Sep 01 02:19:20 +0000 2023;1697433930683871588;"Sosis keju indomaret ENAK BANGET 🤩😭";0;0;0;0;in;1155078026557681666;1697433930683871588;prattzels_;https://twitter.com/prattzels_/status/1697433930683871588
Fri Sep 01 02:04:30 +0000 2023;1697430198688600457;"Sosis keju di indomaret deket rumah gue kenapa stoknya kosong semua? 😭";0;0;0;0;in;40440078;1697430198688600457;itsrainintoday;https://twitter.com/itsrainintoday/status/1697430198688600457
Thu Aug 31 17:32:51 +0000 2023;1697301438232408317;"Sosis keju indomaret cepet bgt habisnya";0;0;0;0;in;1109824810354241536;1697301438232408317;annzzhyy;https://twitter.com/annzzhyy/status/1697301438232408317
Thu Aug 31 16:17:55 +0000 2023;1697282578330653049;"BELI SOSIS KEJU INDOMARET DI MALANG DMN DEH KOK PD ABIS";0;0;0;1;in;1667167296479977472;1697282578330653049;biscoffriaa;https://twitter.com/biscoffriaa/status/1697282578330653049
Thu Aug 31 15:42:06 +0000 2023;1697273564926542265;"Knp pada viral si? Belanja bulanan selalu mie Gaga padahal. belum lagi sosis Indomaret yg keju itu sebelum viral aja langka apalagi viral giniiii";0;0;0;0;in;1620437520159752192;1697273564926542265;HaruQiy;https://twitter.com/HaruQiy/status/1697273564926542265
Thu Aug 31 12:17:16 +0000 2023;1697222015688827256;"@archivemonn Sosis keju indomaret mon yg di display di kasir gitu, cobain dehhh enak bgt klo dimakan krek gt #SalmaAtIndonesiaAwards2023";0;1;0;0;in;1674743712377888768;1697218346213847158;salsamodecegil;https://twitter.com/salsamodecegil/status/1697222015688827256
Thu Aug 31 11:46:46 +0000 2023;1697214341232345361;"bm sosis keju indomaret";0;1;0;0;in;1691443108133904385;1697214341232345361;namanyajasmin;https://twitter.com/namanyajasmin/status/1697214341232345361
Thu Aug 31 11:45:03 +0000 2023;1697213909101641850;"sumpah bm sosis indomaret yang keju deh";0;0;0;0;in;1352138876354105345;1697213909101641850;seantaetif;https://twitter.com/seantaetif/status/1697213909101641850
Thu Aug 31 11:31:15 +0000 2023;1697210438851952657;"sosis indomaret keju seenak itu kah";0;2;0;0;in;869692071052845060;1697210438851952657;Lunemoire;https://twitter.com/Lunemoire/status/1697210438851952657
Thu Aug 31 09:19:42 +0000 2023;1697177331734081982;"-- guys di nangor beli sosis keju indomaret di indomaret sebelah mana yaa?";0;4;0;1;in;1209457724599095296;1697177331734081982;DraftAnakUnpad;https://twitter.com/DraftAnakUnpad/status/1697177331734081982
Thu Aug 31 07:52:21 +0000 2023;1697155350108242178;"minggu ini lagi bucin banget sama sosis bakar indomaret walaupun gak nemu yg rasa keju tpp aja di gas tiap hari 😩";0;0;0;0;in;1492611154593857536;1697155350108242178;jolilyan;https://twitter.com/jolilyan/status/1697155350108242178
Thu Aug 31 07:03:03 +0000 2023;1697142940836184539;"pgn makan sosis keju indomaret lagi?!😫😫😫😫😫🥺🥺🥺🥺🥺🥺 tp knp skg susaaahh dan saosnya diganti pke saos saset?! https://t.co/WwZvk6t80z";0;0;0;1;in;1179086464644050945;1697142940836184539;t000mat000u;https://twitter.com/t000mat000u/status/1697142940836184539
Thu Aug 31 06:24:46 +0000 2023;1697133307207827931;"sosis keju indomaret jd abis mulu😒😠😤";0;0;0;0;in;1255864075940032512;1697133307207827931;zhincryy;https://twitter.com/zhincryy/status/1697133307207827931
Thu Aug 31 05:06:22 +0000 2023;1697113578875261174;"@FOODFESS2 Beli sosis keju Indomaret+ matcha frappe point. 🤤🤤";0;0;0;0;in;1853269244;1697080518012174381;kurniaty_yulia;https://twitter.com/kurniaty_yulia/status/1697113578875261174
Thu Aug 31 04:36:08 +0000 2023;1697105970667954355;"info indomaret yg ada sosis keju nya";0;1;0;0;in;1213804980995383309;1697105970667954355;fayzzol;https://twitter.com/fayzzol/status/1697105970667954355
Thu Aug 31 03:51:35 +0000 2023;1697094756432826672;"Sosis keju indomaret selangka itu memang :)";0;0;0;0;in;1050377828175237121;1697094756432826672;ifhfjr;https://twitter.com/ifhfjr/status/1697094756432826672
Thu Aug 31 03:27:49 +0000 2023;1697088778463264772;"@unnesmenfess aku pernah beli sosis keju tapi bukan di indomaret. adanya di harvest frozen food depan indomaret arah patemon yang deket kedawung iv ya bukan patemon yang lurussss jauh sana ☝🏻";0;0;0;0;in;1557210181934542848;1697088155911139771;rosieinagt;https://twitter.com/rosieinagt/status/1697088778463264772
Thu Aug 31 03:25:21 +0000 2023;1697088155911139771;"-ness indomaret sekitaran unnes ada yg jual sosis keju gasi?";0;1;0;0;in;1187284958370398209;1697088155911139771;unnesmenfess;https://twitter.com/unnesmenfess/status/1697088155911139771
Wed Aug 30 22:45:22 +0000 2023;1697017694808363413;"pen nyobain sosis keju indomaret 😫";0;0;0;1;in;2925030864;1697017694808363413;OnlyhumanIntrv;https://twitter.com/OnlyhumanIntrv/status/1697017694808363413
Wed Aug 30 17:45:15 +0000 2023;1696942170396348847;"Sosis indomaret dulu gksiehhh 😋 fess tp lbh enak yg keju ges menurutku https://t.co/ufWJNZC0oD";0;6;0;37;in;939277717966544896;1696942170396348847;FOODFESS2;https://twitter.com/FOODFESS2/status/1696942170396348847
Wed Aug 30 15:02:38 +0000 2023;1696901244575477921;"bli sosis keju yg indomaret mnaa siii yg deket unerr???";0;1;0;0;in;1122462168669020160;1696901244575477921;studyno_;https://twitter.com/studyno_/status/1696901244575477921
Wed Aug 30 15:00:23 +0000 2023;1696900677472026660;"ohno sosis indomaret keju mulai viral MAAF W GATEKEEP ITU BGT KYK itu adlh salah satu makanan yg w gatekeep pls soalnya enak bgt kayak SUPER ENAK pls OHNOOOOOOOOOOOOOOOOOO TAKUT kosong pas setiap mw beli (pls jgn saltykan aku) https://t.co/CctVVLKehO";0;0;0;1;in;1500053252598996993;1696900677472026660;naynetnot;https://twitter.com/naynetnot/status/1696900677472026660
Wed Aug 30 14:17:06 +0000 2023;1696889787070775771;"pengen sosis indomaret yang keju itu deh 🥲🥲🥲🥲";0;0;0;0;in;1445386635026251778;1696889787070775771;Jaeloveing;https://twitter.com/Jaeloveing/status/1696889787070775771
Wed Aug 30 13:38:36 +0000 2023;1696880098874392746;"seenak apasih sosis Indomaret yg rasa keju itu?";0;0;0;0;in;1319548199774810112;1696880098874392746;r3r3gina;https://twitter.com/r3r3gina/status/1696880098874392746
Wed Aug 30 13:32:55 +0000 2023;1696878667236794684;"@akunpnysendiri no no, aku nyari sosis keju indomaret yg dijual deket kasir 😭";0;1;0;0;in;1536177737727381504;1696866698245427607;deyyrsw;https://twitter.com/deyyrsw/status/1696878667236794684
Wed Aug 30 13:24:00 +0000 2023;1696876423498051720;"BM sosis keju indomaret yg bunyi klek saat dimakan krn selalu lewat fypku pagi siang sore malem:(";0;1;0;1;in;1156157683969351687;1696876423498051720;favoriteibumu;https://twitter.com/favoriteibumu/status/1696876423498051720
Wed Aug 30 12:56:28 +0000 2023;1696869496060072106;"Sesederhana org bikin konten jujur ttg sosis keju indomaret aja bisa bikin viral sampe susah dicari sekarang sosinya";0;1;0;0;in;733346402781134849;1696868760467190247;mayorsaurus;https://twitter.com/mayorsaurus/status/1696869496060072106
Wed Aug 30 12:54:24 +0000 2023;1696868975555309784;"asw asw nggolek sosis keju indomaret tekan pleburan rk ono ujung2e tuku sempolan😁";0;0;0;0;in;999681596637626369;1696868975555309784;dinodery;https://twitter.com/dinodery/status/1696868975555309784
Wed Aug 30 12:27:24 +0000 2023;1696862181172908482;"BM SOSIS INDOMARET YG KEJU ITU👊";0;1;0;0;in;1299632561178648576;1696862181172908482;keyylta;https://twitter.com/keyylta/status/1696862181172908482
Wed Aug 30 12:14:29 +0000 2023;1696858929639395409;"Cari sosis keju indomaret dimana yaahh kosong muluu dahh indomaret sini";0;1;0;0;in;1544362155876958208;1696858929639395409;laffiieeyee;https://twitter.com/laffiieeyee/status/1696858929639395409
Wed Aug 30 12:09:38 +0000 2023;1696857710007075076;"Sosis keju indomaret ga viral aja susah dicari apalagi sekarang viral 😡😩 tapi emang enak syekale 🥵🥵🥵";0;1;0;0;in;437243754;1696857710007075076;prmstc;https://twitter.com/prmstc/status/1696857710007075076
Wed Aug 30 11:19:08 +0000 2023;1696845000691298461;"Woe sosis keju indomaret Bali dimana dah Ga nemu2 udah muter denpasar-kuta🥲";0;7;0;17;in;1365668739094515712;1696845000691298461;rzd_ky;https://twitter.com/rzd_ky/status/1696845000691298461
Wed Aug 30 11:08:18 +0000 2023;1696842275467444512;"Nyari sosis keju indomaret malah abis yaelah sedih amat cuk";0;1;0;0;in;957602260774633472;1696842275467444512;felixerrday;https://twitter.com/felixerrday/status/1696842275467444512
Wed Aug 30 09:46:08 +0000 2023;1696821596625961142;"@dzikri_prima bukann, aku oengen sosis keju nya indomaret yang lagi rame di tiktok ituu";0;1;0;1;in;1323622956279369734;1696819779796123711;equals10_;https://twitter.com/equals10_/status/1696821596625961142
Wed Aug 30 09:39:54 +0000 2023;1696820027503346034;"@RauffOfficial gk mau nya sosis keju indomaret👊🏻";0;0;0;0;in;1323622956279369734;1696760461646352717;equals10_;https://twitter.com/equals10_/status/1696820027503346034
Wed Aug 30 09:19:43 +0000 2023;1696814945776902276;"#promoshopee #racunshopee #murahbanget  Cek Sosis Indomaret Ayam Keju Leleh Premium NO MSG PEWARNA PENGAWET 1KG dengan harga Rp135.000 - Rp136.500. Dapatkan di Shopee sekarang! https://t.co/tVwEnnKYFM https://t.co/s6xEVOFU3U";0;0;0;0;in;1207428915033038849;1696814945776902276;susah_Dicariii;https://twitter.com/susah_Dicariii/status/1696814945776902276
Wed Aug 30 08:29:00 +0000 2023;1696802186032984382;"indomaret mana si yg ada sosis keju nyaaa,dah cari cari keju nya kosong mulu";0;2;0;0;in;1061282853948801024;1696802186032984382;metaw_;https://twitter.com/metaw_/status/1696802186032984382
Wed Aug 30 07:58:04 +0000 2023;1696794400574329212;"@kawwan__ Japota honey butter, wallen soes keju, sosis keju nya Indomaret #SalmOnIdolyfe #idolyfepanaroma";0;0;0;0;in;1552695751687667712;1696792635824910475;Oncorhynchus__;https://twitter.com/Oncorhynchus__/status/1696794400574329212
Wed Aug 30 07:21:36 +0000 2023;1696785224548692397;"kenapa sosis keju indomaret kosong terus!!!";0;1;0;0;in;1641357646031900672;1696785224548692397;urmirorrball;https://twitter.com/urmirorrball/status/1696785224548692397
Wed Aug 30 07:04:24 +0000 2023;1696780895062216940;"sosis keju indomaret enak bgt plis knp baru coba skrg!!!";0;1;0;0;in;890779374;1696780895062216940;backberneur;https://twitter.com/backberneur/status/1696780895062216940
Wed Aug 30 07:02:42 +0000 2023;1696780464588271729;"Setidaknya dapat 2 walau kehabisan sosis indomaret yang keju nya 🥹 https://t.co/8lgnGC5GWp";0;0;0;0;in;384191614;1696780464588271729;soohobinseok;https://twitter.com/soohobinseok/status/1696780464588271729
Wed Aug 30 05:43:12 +0000 2023;1696760461646352717;"udah ke 8 indomaret nyari sosis keju indomaret gaada semua🥲🥲";0;2;0;0;in;1323622956279369734;1696760461646352717;equals10_;https://twitter.com/equals10_/status/1696760461646352717
Wed Aug 30 05:10:44 +0000 2023;1696752287027441691;"Tiap ke indomaret yg ada sosis indomarenya aku selalu nayaa, dan jawabanya gak ada yg keju :((";0;0;0;0;in;1678789508106711040;1696752287027441691;kopiluvsss;https://twitter.com/kopiluvsss/status/1696752287027441691
Wed Aug 30 05:09:02 +0000 2023;1696751861209215035;"sosis keju indomaret";0;0;0;0;in;1245849425907314688;1696751861209215035;siriikil;https://twitter.com/siriikil/status/1696751861209215035
Wed Aug 30 04:52:06 +0000 2023;1696747598038909424;"Pen sosis keju indomaret, tp di indomaret tosuro gada🥲";0;3;0;8;in;1306555783618863105;1696747598038909424;yumna_mufida;https://twitter.com/yumna_mufida/status/1696747598038909424
Wed Aug 30 03:03:18 +0000 2023;1696720218863849676;"mau sosis Indomaret yang keju itu woii disini ga ada terus sedih bet dh";0;2;0;0;in;1638502840917458944;1696720218863849676;lambungsensitif;https://twitter.com/lambungsensitif/status/1696720218863849676
Tue Aug 29 17:53:43 +0000 2023;1696581911429501194;"gue minggu lalu makan sausage gyubara sushi tei pake promo 20rb enak banget gila 😭 gue ga tau harga aslinya brp CUMA MAKAN KARNA PROMO jadinya yaudh besok2 gue makan sosis keju indomaret aja";0;0;0;0;in;1061160209614176256;1696581911429501194;gyuquixote;https://twitter.com/gyuquixote/status/1696581911429501194
Tue Aug 29 16:52:07 +0000 2023;1696566411122885045;"Sosis keju Indomaret jangan sampe viral... Ntar aing susah belinya";0;1;0;0;in;1590647991840669696;1696566411122885045;WindSpringShine;https://twitter.com/WindSpringShine/status/1696566411122885045
Tue Aug 29 13:54:27 +0000 2023;1696521700626903414;"pen nyoba sosis keju indomaret, tp di Bali belum ada 😫";0;3;0;4;in;1369658491044950016;1696521700626903414;ramputr_;https://twitter.com/ramputr_/status/1696521700626903414
Tue Aug 29 13:30:08 +0000 2023;1696515577412788629;"Tadi sore tiba-tiba pengen banget sosis indomaret keju pake saos chili.  Terus wa buat nitip. Gak dibales. Kayaknya dah di jalan.  Pulang-pulang beneran belum baca.  Akhirnya tadi beli.  Tapi mas-mas indomaret bilang saosnya tinggal satu. Aku was-was, jangan-jangan chili abis.";0;1;0;0;in;232980945;1696515577412788629;treasuRin;https://twitter.com/treasuRin/status/1696515577412788629
Tue Aug 29 13:22:27 +0000 2023;1696513647743492261;"Dimane sih Indomaret daerah w yang ade sosis keju viral sikkk";0;1;0;0;in;1054871780844695552;1696513647743492261;givemeurluve;https://twitter.com/givemeurluve/status/1696513647743492261
Tue Aug 29 12:17:20 +0000 2023;1696497259306013055;"sosis keju indomaret plsssss, ngidam 24/7";0;0;0;0;in;1417492790053941256;1696497259306013055;makrhae;https://twitter.com/makrhae/status/1696497259306013055
Tue Aug 29 09:00:37 +0000 2023;1696447753285730750;"gue cinta bgt sm sosis indomaret yg keju sebelum itu viral, pas tau itu viral seneng sih tp agak sedih juga jd susah dapetnya😭🙏🏻";0;1;0;0;in;2914751094;1696447753285730750;moonjwann_;https://twitter.com/moonjwann_/status/1696447753285730750
Tue Aug 29 07:32:00 +0000 2023;1696425452557263116;"sosis keju indomaret enak bgt deh gue bnrbnr gabosen beli mulu";0;0;0;0;in;1115282921118507009;1696425452557263116;mgoudyfa;https://twitter.com/mgoudyfa/status/1696425452557263116
Tue Aug 29 05:35:00 +0000 2023;1696396006991233415;"sosis keju indomaret 🥺";0;0;0;0;in;1597278405455904770;1696396006991233415;kiaaaakkkk;https://twitter.com/kiaaaakkkk/status/1696396006991233415
